campaign,cell_id,replication,development_seed,analysis_seed,execution_sha256,source_route,candidate_policy_id,candidate_index,runner_up_policy_id,development_pareto_set_size,development_candidate_score,development_score_margin,candidate_completed,candidate_stopping_count,candidate_decision_checks,full_completed,full_stopping_count,full_decision_checks,paired_restricted_difference,empirical_heldout_candidate_pareto,development_season_count,confirmation_season_count,runtime_seconds,persistent_infrastructure_failure,failure_message,closest_challenger_policy_id,closest_orthant_effect,closest_covariance_rank,closest_covariance_condition,closest_max_abs_marginal_skew,closest_max_abs_excess_kurtosis
application_primary,APP-PRIMARY,41,1000041,2000041,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_01,1,hard_09,6,0.36937372768507115,0.042934929316127135,True,233,46,False,2000,399,1767,True,4,4,0.10862864199998512,False,,hard_05,0.39565609304566046,3,22590.235646755653,9.715941046381884,113.02003524335869
application_primary,APP-PRIMARY,42,1000042,2000042,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.33240365382404435,0.11147959741982377,True,68,13,False,2000,399,1932,True,4,4,0.11146016199998598,False,,hard_03,0.7431140510154929,3,22906.16492142547,0.912569767931327,1.0090000574900384
application_primary,APP-PRIMARY,43,1000043,2000043,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.3168182624685008,0.14274074076119414,True,53,10,False,2000,399,1947,True,4,4,0.11061886400000276,False,,hard_03,0.7648252941595157,3,22568.363327877574,0.933131584115262,1.1182017568697953
application_primary,APP-PRIMARY,44,1000044,2000044,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.25642899799277913,0.13805471967531285,True,58,11,False,2000,399,1942,True,4,4,0.112140820999997,False,,hard_03,0.7469132828077861,3,21784.495988780836,0.8331844300083401,1.1281810839252817
application_primary,APP-PRIMARY,45,1000045,2000045,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,candidate_anchor_00,5,0.2678974352983649,0.14002572776778666,True,68,13,False,2000,399,1932,True,4,4,0.1172927019999861,False,,hard_03,0.7645782359111355,3,22648.450786965917,0.913665925683504,1.107021854202739
application_primary,APP-PRIMARY,46,1000046,2000046,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.3023050945828552,0.228979583317027,True,63,12,False,2000,399,1937,True,4,4,0.1153187399999922,False,,hard_03,0.7354330912096637,3,24200.973989567367,0.8634993701517973,1.049855117438488
application_primary,APP-PRIMARY,47,1000047,2000047,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.4025648315708536,0.06766354790762169,True,58,11,False,2000,399,1942,True,4,4,0.11149986000000922,False,,hard_03,0.742664225087028,3,23204.62050882021,0.8664422654584133,1.1034414617125536
application_primary,APP-PRIMARY,48,1000048,2000048,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,candidate_anchor_00,7,0.43344278828468136,0.04948579608674947,True,58,11,False,2000,399,1942,True,4,4,0.11591968600001223,False,,hard_03,0.7497308918664923,3,24641.936907420044,0.924429142063796,1.0963963820606082
application_primary,APP-PRIMARY,49,1000049,2000049,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.3421020822487768,0.10577468865197381,True,48,9,False,2000,399,1952,True,4,4,0.11440817400000469,False,,hard_03,0.737701872179401,3,22752.623874386914,0.9111733894630166,1.055605655667225
application_primary,APP-PRIMARY,50,1000050,2000050,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_13,7,0.45,0.09703515553424796,True,63,12,False,2000,399,1937,True,4,4,0.11412704199997847,False,,hard_03,0.7440649956692706,3,26142.20435673827,0.8797341973740177,1.1227845005892498
application_primary,APP-PRIMARY,51,1000051,2000051,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,7,0.40613276201482407,0.10632083064712994,True,53,10,False,2000,399,1947,True,4,4,0.11097089599999777,False,,hard_03,0.7674282536185316,3,23180.266860710897,0.8307972540192691,1.104370159055762
application_primary,APP-PRIMARY,52,1000052,2000052,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,candidate_anchor_00,7,0.3526179147787766,0.09975312617374216,True,48,9,False,2000,399,1952,True,4,4,0.11521804500000599,False,,hard_03,0.7526752386452036,3,26376.027123108965,0.9003415668598976,1.1859083423633767
application_primary,APP-PRIMARY,53,1000053,2000053,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,candidate_anchor_00,6,0.3783192039743818,0.10682262244424506,True,53,10,False,2000,399,1947,True,4,4,0.11115544899999463,False,,hard_03,0.7580846554836682,3,22719.456856786044,0.8601289702686229,1.0821529716584741
application_primary,APP-PRIMARY,54,1000054,2000054,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.23342810856896873,0.11070490127938465,True,48,9,False,2000,399,1952,True,4,4,0.11168635700002483,False,,hard_03,0.7001034970062732,3,25394.00572531055,0.9023155757244228,1.1004918886824417
